marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date	timestamp	IP Address
US	28997083	R1DA7Q9CEDRI23	B007Q94CJS	648561531	10 Pcs UF90B Clip-on Ferrite Ring Core Black for 9mm Diameter Cable	Mobile_Electronics	4	0	0	N	Y	Good value	good value	2015-08-29	1440788815	221.33.43.119
US	10425749	R3TS1CJXSSIDVE	B0092C0U02	915997256	Tenq® 3in1 Multi-function Universal Pouch Bag Holster Case for GPS Pmr446 Motorola Kenwood Midland Icom Yaesu Two Way Radio Transceiver Walkie Talkie 20b	Mobile_Electronics	5	0	0	N	Y	Five Stars	Works great. ..still using it everyday a year and a half later.	2015-08-29	1440858162	195.99.169.197
US	20865748	R2GAR6BGXOTFY1	B00MJCDPM2	754171872	Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black)	Mobile_Electronics	5	0	0	N	Y	So good I bought a second one!	I liked it so much I bought a second one. The sound is great and it is easy to use.	2015-08-29	1440862175	207.100.150.85
US	49242514	R3KHSTPN35XIKP	B00VHWO68W	227640588	easybuyus 6pcs Farad Capacitor 2.7V100F 22*45mm Super Capacitor NEW	Mobile_Electronics	5	0	0	N	Y	Cheap way to improve marginal starting systems.	Very little capacity spread, but some self discharge. Using them to augment a marginal starting system on my 1975 Mercer boat. They dropped the starter response time from 500 mS to less than  250. Perfect!	2015-08-29	1440845214	211.4.11.9
US	13007309	R2GLAN4K93R537	B00CJZLHN8	869734493	Apple Ipod Nano 7th Generation, 16GB, Silver	Mobile_Electronics	1	0	0	N	Y	Doesn't work!	IPod nano doesn't work even after trying to charge several times with different USB cables. Returning product!	2015-08-29	1440864462	221.24.54.178
US	2346214	R20KHDRKIU22ZH	B00OY4MZI8	748175450	"PIONEER TS-G6845R 6"" x 8"" 250-Watt 2-Way G-Series Speakers"	Mobile_Electronics	5	0	0	N	Y	Excellent investment	definitely notice the difference so does everybody else great buy perfect price excellent investment	2015-08-29	1440826415	201.134.48.12
US	30059074	R2YH2439HLA5J4	B000ZTEGX8	382770454	iArmBands iPod ArmBand / Arm Band for Video iPod & Classic	Mobile_Electronics	4	0	0	N	Y	Four Stars	Ok	2015-08-29	1440791891	194.147.29.220
US	31976175	R3O7LAC6MJB7B	B00I6DLIB8	313520251	MSI GTX 750 TI 2GB DDR5 OC 128Bit DVI-D/D-SUB/HDMI N750TI TF 2GD5/OC	Mobile_Electronics	5	1	2	N	Y	Amazing for every game exempt gta5 because it's not well ...	Amazing for every game exempt gta5 because it's not well optimized but this can stream every game you want at high settings 40-50fps	2015-08-29	1440793465	204.37.73.99
US	18007103	R1BUYT6R7LOKFU	B010P73G76	995824709	Phtronics 2015 Latest Version 8GB & 70 Hours Playback MP3 Lossless Sound Music Player (Supports up to 64GB), Color Black	Mobile_Electronics	2	1	3	N	Y	It doesn't work with new technology by just touching like an IPAD	Very flimsy. It doesn't work with new technology by just touching like an IPAD. You have to remember which one is the back button to go from example: Video to Music.	2015-08-29	1440855118	211.5.184.38
US	10415884	RQJISYEXZ6OHY	B00KHUIS7U	470323272	Discount Keyless Replacement 4 Button Case and Glow in the Dark Button Pad Compatible with Nissan and Infiniti Remotes KBRASTU15	Mobile_Electronics	5	0	0	N	Y	Five Stars	great	2015-08-29	1440861715	216.118.132.87
US	41558694	R185IGK3SX8JC1	B00J46XO9U	744008282	iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)	Mobile_Electronics	4	0	0	N	Y	they work	They charge my wife's phone	2015-08-29	1440789911	215.84.126.52
US	45926870	R19YGU50OR1ZPK	B00O4D5GPS	844349050	Sony ICFCS15IP 30-Pin iPod/iPhone Speaker Dock (Black) (Discontinued by Manufacturer) (Certified Refurbished)	Mobile_Electronics	5	0	0	N	Y	Five Stars	it play great and I use it ever day	2015-08-29	1440862883	203.130.136.39
US	2009393	R3FFSP87JNU8SI	B00UG5GUWG	947797884	Bem HL2022 Bluetooth Mobile Speaker for Smartphones (Certified Refurbished)	Mobile_Electronics	5	0	0	N	Y	Very well made.	Works great with good sound for its small size. Fills up a room!	2015-08-29	1440796594	209.158.72.41
US	3207933	R3K7Y5MDMTALQN	B008RV3DEY	371839803	New Uncut Blank Transponder Ignition Key for Toyota Avalon Camry Corolla Rav4 Tundra Yaris Matrix Solara (Chip #4d-67)	Mobile_Electronics	1	0	0	N	Y	One Star	Did not work. Dont Buy for Corolla	2015-08-29	1440869741	204.114.83.90
US	28733547	R3G8YNAB1Q3S2M	B00NPMEZOM	57161434	G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Silver color	Mobile_Electronics	1	0	0	N	Y	One Star	Piece of junk	2015-08-29	1440828809	204.218.190.107
US	50984499	R1NDVPJ30W6O2	B00VU7PGPQ	973149575	[New Element Series] iXCC MicroUSB cables	Mobile_Electronics	5	0	0	N	Y	Just what I needed...	I needed USB cords in lengths longer than 6ft. These fit my requirements perfectly.	2015-08-29	1440791037	198.125.226.65
US	21687432	R2C57357K55UVG	B00QEZDY2Q	245473334	Sony SRSBTM8 Portable NFC Bluetooth Wireless Speaker System (White)	Mobile_Electronics	5	3	3	N	Y	Great Bluetooth Speaker	I bought this a while ago and I think it's one of the best portable bluetooth speakers out there for the Amazon Price.  I like that it's not a rechargeable and uses regular batteries (so you can use rechargeable batteries if you choose) AND it has a plug.  The sound is loud and clear.	2015-08-29	1440825087	221.94.166.65
US	38360101	RGRM3U2X625NN	B00LAG4F6S	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5	0	0	N	Y	Five Stars	Great replacement.  No problems	2015-08-28	1440718088	204.225.93.103
US	10480122	R2O3VQ0K7B9HBZ	B00O4D5GPS	844349050	Sony ICFCS15IP 30-Pin iPod/iPhone Speaker Dock (Black) (Discontinued by Manufacturer) (Certified Refurbished)	Mobile_Electronics	5	0	0	N	Y	Five Stars	The product is excillent.	2015-08-28	1440735186	214.189.128.5
US	4375234	RPSE49WSO10DR	B00ZFZ9NKS	44218210	PEMOTechTM In-Car Universal Wireless Bluetooth [FM Transmitter Modulator Radio Adapter] Car Kit MP3 Player with [3.5mm Audio Plug], [USB Car Charger] and [Remote Controller] Supports MP3 WMA Music on SD Card & USB Flash Drive	Mobile_Electronics	3	0	1	N	Y	Three Stars	Mic doesn't work clearly often	2015-08-28	1440709757	209.113.26.107
US	45575279	R36X50FMQHEQHH	B0087ZEQEQ	350738282	3 Meters Cable SMA Male Straight GPS Navigation Antenna	Mobile_Electronics	5	0	0	N	Y	Five Stars	Works	2015-08-28	1440777051	197.204.66.139
US	19909472	R3E0BN05HR6LEE	B0000AXTTR	406447034	Davis Tiller Tamer	Mobile_Electronics	5	2	2	N	Y	They must have	This is a must have for single handed sailing. I simply can't believe much this product is needed. Can't live without it	2015-08-28	1440704839	218.17.61.19
US	445209	R3K438SBWF85OY	B00X2J10YG	668898845	iPod Touch 5th 6th Gen Multi Zebra Glow Shock Resistant Hybrid Cover Case	Mobile_Electronics	5	1	1	N	Y	... bit but when it lights up it looks really cool!!	It takes a while to charge and it only last for a little bit but when it lights up it looks really cool !!	2015-08-28	1440726557	196.116.115.235
US	33266818	R2V9CHVGB6YBJC	B00LAG4HN4	536367292	iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)	Mobile_Electronics	5	0	0	N	Y	Five Stars	both work great and are still working	2015-08-28	1440714044	223.206.126.113
US	36525697	R33N33IB4VR1P	B00GJ7TIWY	210231601	Lasonic Limited Edition Ghetto Blaster i931x Throwback - Multi Color/Black	Mobile_Electronics	5	0	0	N	Y	lasonic ghetto blaster	brings me back to the old days	2015-08-28	1440744840	192.26.130.243
US	14579833	R2VRREJRR5SEYS	B00J46XO9U	744008282	iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)	Mobile_Electronics	5	0	0	N	Y	Five Stars	Works like a charm!	2015-08-28	1440748166	216.42.241.99
US	33276605	R3D1J2M9A4PMKG	B00J46XO9U	744008282	iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)	Mobile_Electronics	5	0	0	N	Y	Great cords	I've ordered a ton of these white and black, long and short.  I keep buying them because they are made so well.  I need more to buy for the office, my car, the house...etc... awesome stuff!	2015-08-28	1440765457	199.233.207.231
US	44004584	R31LL9WV55G5MI	B00QERR5CY	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5	0	0	N	Y	Good quality lightning cables	They work great.  Quite durable.  I would get them again.	2015-08-28	1440756667	207.61.183.178
US	3346319	R34S9L18X7V2SU	B00UG5GUWG	947797884	Bem HL2022 Bluetooth Mobile Speaker for Smartphones (Certified Refurbished)	Mobile_Electronics	5	0	0	N	Y	Great little Speaker.	This speaker works well and looked brand new. The sound is great and shipping was fast. I will be purchasing more products from Beach Camera on Amazon.	2015-08-28	1440700854	206.16.176.107
US	2265767	R1ED9U68DFV8V4	B00J46XO9U	744008282	iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)	Mobile_Electronics	1	0	0	N	N	One Star	It broke less than a month. Don't buy them.	2015-08-28	1440734983	212.120.221.1
US	45506193	R17YPOIKM62BF3	B00WJHJGP2	29790660	Tepoinn Car Mount Holder,Windshield Air Vent Dashboard Car Mount Mounting Holder Brackets Kits Window Suction for Smartphone Iphone4 Iphone5 Iphone6 Plus	Mobile_Electronics	5	0	0	N	Y	Great phone mount!	Very nice and compact and easy to install.	2015-08-28	1440762962	219.168.146.182
US	7737019	R1CUNSRHBYLK9Z	B00J46XO9U	744008282	iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)	Mobile_Electronics	5	0	0	N	Y	Love it	I've bought a total of 3 of these cables I've had the first for over a month and works great. Lasted longer than the ones I got from Apple. I needed one that worked with my lifeproof case and this does	2015-08-28	1440738502	196.228.190.194
US	31860059	R2AH5GMM6QON95	B00M69QUY8	688263148	Bluetooth Speakers Dylan™ Cocoon Portable Bluetooth Speakers with Nfc, Wireless Speaker System / Portable Speakers with 1800mah Li-ion Battery, Ultra Bass Booster, Powerful Crystal-clear Sound, Subwoofer Sound Effect / Built in Mic for Calls / for Smart Phones and Tablets / Laptops / Pc Computers / Mp3 Players (Black)	Mobile_Electronics	3	0	0	N	Y	Three Stars	Does not auto shut off, loud but distorts at high volume, will be replacing with another speaker.	2015-08-28	1440756715	213.145.42.102
US	33582678	R9MJDU3R093NB	B00QERR5CY	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5	0	0	N	Y	Five Stars	Product works as promised	2015-08-28	1440719406	197.123.66.81
US	30804678	RIU78P3E611Y6	B005MJTN9I	35786779	2003 2004 2005 2006 Escalade Silverado Tahoe Avalanche Sierra Yukon Denali Keyless Entry Remote Case Silver Carbon Fiber Print	Mobile_Electronics	5	0	0	N	Y	Just like the original but with style	Just like the original but with style, helps us keep our keys separate for the two GMC products we own.	2015-08-28	1440710619	200.43.92.120
US	33722929	R2B8R3L0CZG4DD	B00LGW8YQ8	748562377	NEW & COOL&gt; chevy CHROME TRAILBLAZER CHEVROLET Bow Tie Emblem Suburban trailbrzer EQUINOX	Mobile_Electronics	1	0	0	N	Y	One Star	too small	2015-08-28	1440763910	214.130.81.206
US	43050661	R2T76C9JGJ3NJU	B00QERR5CY	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5	0	0	N	Y	Best cables period!!	The best charging cables out there. I've tried cheaper ones and they always stop working. ive had these for a while now, and they work every time.	2015-08-28	1440714273	221.16.134.74
US	15821693	R3G5H8HACXVU6E	B0046720H4	355585704	Clear Crystal Design Case For Apple iPod Touch 4th Generation	Mobile_Electronics	5	0	0	N	Y	Five Stars	Works fine.	2015-08-28	1440777696	214.190.222.246
US	38186679	RHBRVAQNLK0V6	B00VU7PGPQ	973149575	[New Element Series] iXCC MicroUSB cables	Mobile_Electronics	5	0	0	N	Y	Love the new	Just what I wanted.  Love the new cords	2015-08-28	1440770568	222.185.44.243
US	1304395	R1EMG9NDRF1CQA	B00VU7PTKI	973149575	[New Element Series] iXCC MicroUSB cables	Mobile_Electronics	5	0	0	N	Y	Five Stars	Works great, and really fast delivery.	2015-08-28	1440757404	201.171.13.18
US	24318000	RBWOK2EWWQ5VA	B00WG6OAH0	487814518	SmartOmni Black 3.5mm USB NFC Wireless Bluetooth Stereo Audio Music Receiver Adapter Audio Music Receiver Wireless	Mobile_Electronics	5	0	0	N	Y	Does what it says and very affordable.	Got it on Prime when it was only $5.99. Figured it was worth a shot for such a low price. Added it to an older A/V receiver and it is working as intended. Supplied cords were really short, and though it is supplied with a micro usb cable it is not supplied with an AC adapter for the cable. Pairing was simple, just plugged it in and my phone connected to it on the first try. Haven't tried the NFC functionality due to my phone's current rom having it disabled, but I'm sure it works fine. It works every bit as well as other bluetooth receivers I've purchased in the past for five times the price. I will probably purchase another one if this one continues working well.	2015-08-28	1440764883	207.168.71.220
US	48143398	R1771FYIU642W9	B00PVSJ9MG	4508473	M5 WiFi Sony 1/2.9 Inch Comos Sensor Full HD 1080p Mini Car Camcorder Vehicle DVR Road Dashboard Dash Video Camera Recorder with Wireless Remote Capture Button	Mobile_Electronics	5	0	0	N	Y	Five Stars	very good thanks	2015-08-28	1440709532	214.85.105.253
US	6223256	R12S0ARHBOUHM4	B00SY5LJTO	218904313	AGPtEK® Car Radio Music MP3 Player Tape Cassette Adapter MP3 to Cassette Converter USB Charger SD MMC Adapter + Remote Control + Earphone	Mobile_Electronics	4	0	0	N	Y	Four Stars	Quality of song good, only one problem with remote control, when cassete inside.	2015-08-28	1440760246	202.181.166.220
US	13418761	RJWZF0T3DQHIP	B011NH6I18	438033117	USTEK&reg; GPS Sun Shade Glare Shield Sun Visor Screen Protector for Universal Car GPS Applicable for Most Sedans and SUVs	Mobile_Electronics	5	2	2	N	N	Works 100% with Proper GPS Orientation	Important: YOU HAVE TO HAVE A CD SLOT RIGHT ABOVE YOUR GPS FOR THIS TO WORK<br /><br />The Good:<br /><br />• It works 100% with a GPS system that has a CD slot on top<br />• Minimal design that fits right in<br />• Easy to remove/ install<br /><br />Thoughts:<br /><br />• There is a slight rattle when going over bumps<br />• The directions are awful but you can figure it out by the Amazon Pics<br /><br />The Bottom Line:<br /><br />Buy this if you have the right GPS set up as described above. It will keep the glare of your GPS screen…especially if you drive with the sunroof open.  Please note that I was able to test this product at a discount in order to provide you with an honest, unbiased review.	2015-08-28	1440761652	222.187.162.40
US	6293745	R3T4FXBLX36ZVL	B00QERR5CY	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5	0	0	N	Y	Five Stars	Good	2015-08-28	1440704243	212.121.90.192
US	52352506	R2MYZ820MAQHH2	B00LAG4F6S	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5	0	0	N	Y	Five Stars	Works great for my iPhone and IPad.  And much less expensive than Apple's products.	2015-08-28	1440753392	217.79.61.10
US	787281	R3NZFPC1A52EBQ	B00I6DLIB8	313520251	MSI GTX 750 TI 2GB DDR5 OC 128Bit DVI-D/D-SUB/HDMI N750TI TF 2GD5/OC	Mobile_Electronics	1	0	4	N	Y	One Star	Don't buy it if your desktop is not compatible for windows 7	2015-08-28	1440714134	218.75.114.119
US	27053976	R271U9TA3KB9H2	B00QERR5CY	82850235	iXCC Multi pack Lightning cable	Mobile_Electronics	5	0	0	N	Y	they work great! haven't had any issues and i've had them ...	they work great!  haven't had any issues and i've had them for about 6 months.	2015-08-28	1440768450	215.9.68.218
US	34426421	R321L5O20GCTH4	B00VU7PGPQ	973149575	[New Element Series] iXCC MicroUSB cables	Mobile_Electronics	5	0	0	N	Y	Five Stars	amazing	2015-08-28	1440753221	222.108.247.216
US	19709513	R2KIYLTNUT9ZDZ	B00S008WB6	183355568	Motorola HT1250 UHF 450-512Mhz 128Ch 4W Radio AAH25SDF9AA5AN narrow band fire ems police first responder public safety business warehouse industrial heavy duty Green Radio and Antenna Only	Mobile_Electronics	5	0	0	N	Y	Good radio	Good product as advertised. Would have liked to be more obvious that the radio did not include a battery. But still happy with product.	2015-08-28	1440785019	207.3.140.76
US	46357896	R2XVNIWD1KD9W8	B00J46XO9U	744008282	iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)	Mobile_Electronics	5	0	0	N	Y	Excellent Cable at a Great Price!	This cable works lightening-fast. As soon as I plug it into my iPhone, it recognizes the charger instantly and begins charging immediately. No need to wiggle the cable around the port to get it to fit properly or for the device to pick it up. I actually think it works better than the charger my iphone came with! I've had it for over a year now and the wire is still in excellent shape. No tears to the cable, like you often have with apple headphones or other chargers, plus the wire is still neat and clean hasn't really accumulated any dirt or smudges (I bought the white one so that says a lot). The cable also stays straight, i.e. it also doesn't tangle or twist into a knot that you need to untangle. Whether you're looking for a primary iphone charger or a secondary charging cable for your car or for traveling, this product gets the job done!<br /><br />Overall, a great item at a great price (no need to overpay at the Apple store). It works very well and still lasts and looks pretty much the same as the day I bought it. Well done with the manufacturing, definitely no knock-off experience here!	2015-08-28	1440772411	211.177.88.114
US	176073	R13DKJ0NSV7EHF	B00OZ5C2PW	907232251	Rockford Fosgate R1-HD2-9813 140 Watt RMS 2 Channel Motorcycle/Harley Amplifier and Complete Speaker System - Includes All Wiring and Mounting Hardware, Closed Loop Design Maximizes Output	Mobile_Electronics	1	0	0	N	N	Two Thumbs down for service after the sale!	Easy to install, sounded great for about three weeks and then the AMP shorted out or something to blow the main fuse. Sent it back several weeks ago and when enquiring about its ETA they told me the end of September because they are on back order. With no service after the sale I will NEVER buy another Rockford Fosgate product!!!! Ridiculous...	2015-08-28	1440741231	200.44.41.199
US	15600710	R2JTDXDN3EH3LW	B00VU7PGPQ	973149575	[New Element Series] iXCC MicroUSB cables	Mobile_Electronics	5	0	0	N	Y	It works for me! I'm using it for my ...	It works for me!  I'm using it for my PS4 controller.  Why?  Cause the controller loses charge VERY quickly. It's common knowledge.<br />Can't go wrong with these cables. Just don't forget, if wireless is a promise, you'll be begging for wired in a heartbeat.	2015-08-28	1440761586	196.10.147.71
US	16646171	R3O4VTV6JF3E2G	B00MFM8AUI	570563566	Lumsing&reg; Portable NFC Bluetooth Speaker,Rechargeable Battery Powerful Sound Bass System for iPhone iPad MP3 Player Smartphones Laptop	Mobile_Electronics	4	0	0	N	Y	Nice little speaker with big sound.	Managed to pick this beauty up on sale for about $15. I was so impressed I ordered two more and gave them away as gifts. The sound is pretty darn good for such a small device and with a passive bass speaker on the back its' audio is quite stellar. The body is a mixture of silicone rubber and high density plastic, with metal grills on the front, and a rubber strap for carrying.<br /><br />Outdoors, it won't scare away the livestock or set off seismic activity sensors but is perfect for a tent or a small room. As an added bonus you can insert a micro hard drive on the back and play your music directly from that, so it technically qualifies as an MP3 player, albeit one with minimal controls. It doesn't have any IPX proofing, so I would try and keep it away from water. Having said that for $15, you can take this to the swimming pool and should it get soaked you won't feel like you got um, soaked.	2015-08-28	1440720874	206.200.126.209
US	45286795	R2I7U743HBLIOM	B004A83PE6	683281404	6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen	Mobile_Electronics	4	0	0	N	Y	Four Stars	Did the job	2015-08-28	1440774179	206.11.235.81
US	139230	RWEDYJ952QEPV	B00PGQY5CW	636384633	Bose SoundLink Mini Bluetooth Wireless Speaker w/ Gray Soft Silicon Cover & Travel Bag - Bundle	Mobile_Electronics	5	0	0	N	Y	you get great quality and sound from BOSE	As always, you get great quality and sound from BOSE ! Thank you Amazon	2015-08-28	1440728949	206.10.247.46
US	15032270	R1C73L0BM1ACD6	B00CO039OS	244821108	5 Pcs CBB61 2uF AC 500V Polypropylene Film Motor Run Capacitor	Mobile_Electronics	5	0	0	N	Y	Fun project	Got my portable fan working again.	2015-08-28	1440761196	200.183.110.2
US	44448129	R309CG6X5YVGRC	B001RNL3XC	979285539	Mivizu Nike,iPod Shoe Lace sensor Pouch for Nike , iPod Sport Kit-Lime	Mobile_Electronics	5	0	0	N	Y	Five Stars	Great!	2015-08-28	1440725334	212.115.113.40
US	36402631	R2XGJAWYFAACG0	B0067XVNTG	563475445	"Generic Car Dashboard Video Camera Vehicle Video Accident Recorder (2.0"" 1080P)"	Mobile_Electronics	3	0	0	N	Y	In case of disoperation....	Alright, so I wasn't expecting much. That's okay because I'm putting this in my old Chevy pickup and if it gets stolen some day I didn't want to be out a bunch of money. The camera works. Now, here's my only complaint so far - this is quite possibly the most unbelievably bad manual I have ever seen in my life. It's so bad it's actually funny. The camera has three modes: video (called &#34;shooting&#34;), photos, and File management (playback). Got it, not a big deal. Now for the recording video there are a couple options that would be nice to control - like auto shake and auto night mode. Here's what the manual says, &#34;The camera start to record automatic when it is open up, press OK key to stop recording which pressed again to restart recording, press up and down key in recording model to save electricity Press up and down key in recording model for mode switch in day and night, night scene is open fill-in light.&#34; Yeah. That's typed verbatim. So, the up and down key &#34;save electricity&#34; and &#34;mode switch in day and night&#34; in &#34;recording model&#34;. Despite trying about a dozen things, all I can get the up and down keys to do are zoom in and out the camera. That was starting to get kind of frustrating because the fill lights were staying on and there was no way to turn them off or convince the camera to go out of night mode. Finally I resorted to a system reset which quite helpfully switched all the menus to Chinese and (amazingly) turned off the the night mode and associated fill light. Yay. There is also a G sensor (maybe that's the anti-shake?) that ambiguously offers me 2G, 4G, 8G, and OFF. I tried 2G and OFF in the hopes that it would reduce the number of times I thought, &#34;Gee, I have no idea how this option is supposed to work&#34; but alas, my &#34;Gee&#34; count continued to rise. Motion detection? Okay.....well, that's nice, but since it's in a car won't there almost always be motion? I was happy though to find out that &#34;You can press reset and starting up the product when a crash happened because disoperation, it will get right.&#34; Thank goodness! I hate it when I crash my car and it disoperates, but with a push of a button it will get right!	2015-08-28	1440749723	193.120.185.213
US	52223478	R34M1NEAF69R87	B00SKPPY1W	742440014	[Waterproof Wireless Bluetooth Speaker] - Iselector NFC IPX6 Water Resistant Shock Proof and Dust Proof Outdoor / Shower / MP3 / PC Speakers with Build-in 2000mAh Battery for Apple iPhone iPad iPod, Samsung Galaxy, LG, Htc, Nexus Smartphones ,Tablets	Mobile_Electronics	3	0	0	N	N	Great sound but lacks NFC functions	Pros:<br />Great size.  Really nice, full sound.  Strong bluetooth range.<br />Haven't tested the water-proof abilities and probably won't.<br /><br />Cons:<br />The NFC pairing seems non-existent.  The manual tells me to put the phone on an NFC label that simply is not there.  Why do I care?  Well, there is a voice that tells you when you connect/disconnect.  Part of me likes knowing but the problem is that when I'm in another part of my house and coming in and out of range there is an odd male voice upstairs scaring my kids.  Well. maybe just freaking them out a little.  I bought this, in part, because the NFC should let me connect when I'm in the room and disconnect when I walk out.  Instead, I can't do that.<br /><br />So while I really like the sound and size I'm debating if I will return this due to a non-existent feature.	2015-08-28	1440758462	198.3.88.146
US	30507637	R2Z0UKSCPQ7J5U	B00B2HTMMW	382416989	Eco-Fused Case Bundle for Apple iPod Touch 4 including 4 Polka Dot Covers / 2 Stylus Pens / 2 Screen Protectors / Microfiber Cleaning Cloth (Green, Blue, Purple, Yellow)	Mobile_Electronics	5	0	0	N	Y	Colorful and cute!	I bought the polka-dot ipod cases for my granddaughter.  They fit perfectly, and she loves the colors.  She especially enjoys giving her ipod a new look each day!	2015-08-28	1440730364	201.244.244.225
